site,year,species,latitude,longitude,min_depth,max_depth,abundance,site_id,bot_depth,secchi_depth,depth,temperature,salinity,oxygen,phosphate,total_phosphorus,silicate,nitrate_nitrite,nitrate,nitrite,ammonium,total_nitrogen,hydrogen_sulphide,ph,total_alkalinity,chlorophyll_a
site_54.32_11.55,2001,Eucratea loricata,54.32,11.55,25.0,25.0,1,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Heteromastus filiformis,54.32,11.55,25.0,25.0,252,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Lagis koreni,54.32,11.55,25.0,25.0,9,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Lineus ruber,54.32,11.55,25.0,25.0,31,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Metridium senile,54.32,11.55,25.0,25.0,1,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Mysella bidentata,54.32,11.55,25.0,25.0,22,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Nephtys caeca,54.32,11.55,25.0,25.0,6,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Nephtys ciliata,54.32,11.55,25.0,25.0,6,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Nephtys hombergii,54.32,11.55,25.0,25.0,16,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Ophiura albida,54.32,11.55,25.0,25.0,6,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Parvicardium ovale,54.32,11.55,25.0,25.0,3,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Pherusa plumosa,54.32,11.55,25.0,25.0,1,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Pholoe assimilis,54.32,11.55,25.0,25.0,22,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Polydora (Polydora) quadrilobata,54.32,11.55,25.0,25.0,6,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Pseudopolydora antennata,54.32,11.55,25.0,25.0,19,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Scalibregma inflatum,54.32,11.55,25.0,25.0,3,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Scoloplos armiger,54.32,11.55,25.0,25.0,88,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Streptosyllis websteri,54.32,11.55,25.0,25.0,1,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2001,Terebellides stroemii,54.32,11.55,25.0,25.0,226,S0,24.28,7.586666666666667,12.092395298666666,11.06948,15.20632,6.164000000000001,0.5250666666666667,0.9434666666666668,14.093333333333334,4.28,2.0146666666666664,0.22413333333333332,0.964,20.88133333333333,1.2,8.08,1.587,2.212
site_54.32_11.55,2002,Actinia equina,54.32,11.55,25.0,25.0,3,S0,24.735042735042736,7.294017094017094,12.263730666666666,9.535393162393163,14.983119658119659,6.467863247863248,0.7330769230769231,1.2972649572649573,16.11965811965812,4.28,2.6059829059829056,0.34341880341880343,1.994871794871795,22.049572649572646,0.9547008547008548,8.08,1.587,2.667863247863248
site_54.32_11.55,2002,Arctica islandica,54.32,11.55,25.0,25.0,63,S0,24.735042735042736,7.294017094017094,12.263730666666666,9.535393162393163,14.983119658119659,6.467863247863248,0.7330769230769231,1.2972649572649573,16.11965811965812,4.28,2.6059829059829056,0.34341880341880343,1.994871794871795,22.049572649572646,0.9547008547008548,8.08,1.587,2.667863247863248
site_54.32_11.55,2002,Corbula gibba,54.32,11.55,25.0,25.0,1,S0,24.735042735042736,7.294017094017094,12.263730666666666,9.535393162393163,14.983119658119659,6.467863247863248,0.7330769230769231,1.2972649572649573,16.11965811965812,4.28,2.6059829059829056,0.34341880341880343,1.994871794871795,22.049572649572646,0.9547008547008548,8.08,1.587,2.667863247863248
site_54.32_11.55,2002,Diastylis rathkei,54.32,11.55,25.0,25.0,9,S0,24.735042735042736,7.294017094017094,12.263730666666666,9.535393162393163,14.983119658119659,6.467863247863248,0.7330769230769231,1.2972649572649573,16.11965811965812,4.28,2.6059829059829056,0.34341880341880343,1.994871794871795,22.049572649572646,0.9547008547008548,8.08,1.587,2.667863247863248
site_54.32_11.55,2002,Electra crustulenta,54.32,11.55,25.0,25.0,1,S0,24.735042735042736,7.294017094017094,12.263730666666666,9.535393162393163,14.983119658119659,6.467863247863248,0.7330769230769231,1.2972649572649573,16.11965811965812,4.28,2.6059829059829056,0.34341880341880343,1.994871794871795,22.049572649572646,0.9547008547008548,8.08,1.587,2.667863247863248
site_54.32_11.55,2002,Halicryptus spinulosus,54.32,11.55,25.0,25.0,1,S0,24.735042735042736,7.294017094017094,12.263730666666666,9.535393162393163,14.983119658119659,6.467863247863248,0.7330769230769231,1.2972649572649573,16.11965811965812,4.28,2.6059829059829056,0.34341880341880343,1.994871794871795,22.049572649572646,0.9547008547008548,8.08,1.587,2.667863247863248
site_54.32_11.55,2002,Heteromastus filiformis,54.32,11.55,25.0,25.0,3,S0,24.735042735042736,7.294017094017094,12.263730666666666,9.535393162393163,14.983119658119659,6.467863247863248,0.7330769230769231,1.2972649572649573,16.11965811965812,4.28,2.6059829059829056,0.34341880341880343,1.994871794871795,22.049572649572646,0.9547008547008548,8.08,1.587,2.667863247863248
site_54.32_11.55,2003,Abra alba,54.32,11.55,25.0,25.0,135,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Arctica islandica,54.32,11.55,25.0,25.0,28,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Balanus crenatus,54.32,11.55,25.0,25.0,1,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Bylgides sarsi,54.32,11.55,25.0,25.0,50,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Callopora lineata,54.32,11.55,25.0,25.0,1,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Capitella capitata,54.32,11.55,25.0,25.0,16,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Diastylis rathkei,54.32,11.55,25.0,25.0,38,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Electra crustulenta,54.32,11.55,25.0,25.0,1,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Eucratea loricata,54.32,11.55,25.0,25.0,1,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Gastrosaccus spinifer,54.32,11.55,25.0,25.0,3,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Halicryptus spinulosus,54.32,11.55,25.0,25.0,28,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Heteromastus filiformis,54.32,11.55,25.0,25.0,9,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Lagis koreni,54.32,11.55,25.0,25.0,242,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Mytilus edulis,54.32,11.55,25.0,25.0,1,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Pherusa plumosa,54.32,11.55,25.0,25.0,6,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Phyllodoce (Anaitides) mucosa,54.32,11.55,25.0,25.0,1,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Polydora (Polydora) quadrilobata,54.32,11.55,25.0,25.0,19,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Polydora caulleryi,54.32,11.55,25.0,25.0,16,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Polydora ciliata,54.32,11.55,25.0,25.0,1,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Priapulus caudatus,54.32,11.55,25.0,25.0,13,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Pseudopolydora pulchra,54.32,11.55,25.0,25.0,3,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Scoloplos armiger,54.32,11.55,25.0,25.0,13,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2003,Trochochaeta multisetosa,54.32,11.55,25.0,25.0,9,S0,25.324324324324323,7.837837837837838,12.315248638783784,8.784216216216217,16.152783783783786,6.6235135135135135,0.46621621621621623,0.8731081081081081,12.99189189189189,4.28,2.4,0.21472972972972973,1.3364864864864865,19.3472972972973,0.5,8.006891891891891,1.587,2.0318918918918922
site_54.32_11.55,2004,Abra alba,54.32,11.55,25.0,25.0,170,S0,24.11320754716981,8.922641509433962,12.123087381132075,8.605283018867924,15.440094339622643,7.069056603773586,0.39943396226415095,0.8775471698113207,13.169811320754716,3.372264150943396,1.7867924528301888,0.29150943396226414,0.49433962264150944,21.760377358490565,0.5,7.889999999999999,1.5870000000000002,2.2322641509433963
site_54.32_11.55,2004,Ampharete baltica,54.32,11.55,25.0,25.0,3,S0,24.11320754716981,8.922641509433962,12.123087381132075,8.605283018867924,15.440094339622643,7.069056603773586,0.39943396226415095,0.8775471698113207,13.169811320754716,3.372264150943396,1.7867924528301888,0.29150943396226414,0.49433962264150944,21.760377358490565,0.5,7.889999999999999,1.5870000000000002,2.2322641509433963
site_54.32_11.55,2004,Arctica islandica,54.32,11.55,25.0,25.0,44,S0,24.11320754716981,8.922641509433962,12.123087381132075,8.605283018867924,15.440094339622643,7.069056603773586,0.39943396226415095,0.8775471698113207,13.169811320754716,3.372264150943396,1.7867924528301888,0.29150943396226414,0.49433962264150944,21.760377358490565,0.5,7.889999999999999,1.5870000000000002,2.2322641509433963
site_54.32_11.55,2004,Balanus crenatus,54.32,11.55,25.0,25.0,3,S0,24.11320754716981,8.922641509433962,12.123087381132075,8.605283018867924,15.440094339622643,7.069056603773586,0.39943396226415095,0.8775471698113207,13.169811320754716,3.372264150943396,1.7867924528301888,0.29150943396226414,0.49433962264150944,21.760377358490565,0.5,7.889999999999999,1.5870000000000002,2.2322641509433963
site_54.32_11.55,2004,Bylgides sarsi,54.32,11.55,25.0,25.0,25,S0,24.11320754716981,8.922641509433962,12.123087381132075,8.605283018867924,15.440094339622643,7.069056603773586,0.39943396226415095,0.8775471698113207,13.169811320754716,3.372264150943396,1.7867924528301888,0.29150943396226414,0.49433962264150944,21.760377358490565,0.5,7.889999999999999,1.5870000000000002,2.2322641509433963
site_54.32_11.55,2004,Corbula gibba,54.32,11.55,25.0,25.0,25,S0,24.11320754716981,8.922641509433962,12.123087381132075,8.605283018867924,15.440094339622643,7.069056603773586,0.39943396226415095,0.8775471698113207,13.169811320754716,3.372264150943396,1.7867924528301888,0.29150943396226414,0.49433962264150944,21.760377358490565,0.5,7.889999999999999,1.5870000000000002,2.2322641509433963
